Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']","['Upper Middle Rent\n3e quart Location👏'
 'Upper Middle Rent\n3e quart Location🤯']",0.812206572769953
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']","['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture💯'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture😬']",1.0
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.92018779342723
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.9233176838810642
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.8951486697965572
table_1.csv,table_2.csv,JOIN,"['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture❤️'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture🥰']","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.9295774647887324
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🤔""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9313380281690141
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.9419014084507042
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.8820422535211268
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😬'
 'Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😊']",0.852112676056338
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.9154929577464789
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👈'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👀']",0.9647887323943662
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",0.954225352112676
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8345070422535211
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture🫂""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💀""]",0.9383802816901409
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Opening Inventory\nStocks d'ouverture💯""
 ""Opening Inventory\nStocks d'ouverture🙏""]",0.954225352112676
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.9348591549295775
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']",['Rent\nLocation😬' 'Rent\nLocation🥹'],0.8697183098591549
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux😅'
 'Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux💩']",0.9049295774647887
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.9102112676056338
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture❌""
 ""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🫶""]",0.8679577464788732
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😤'
 'Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😍']",0.9049295774647887
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['% of Businesses Reporting\n% des entreprises déclarantes.8👍'
 '% of Businesses Reporting\n% des entreprises déclarantes.8💯']",0.8996478873239436
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.9612676056338029
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👀'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👈']",0.9700704225352113
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['% of Businesses Reporting\n% des entreprises déclarantes💕'
 '% of Businesses Reporting\n% des entreprises déclarantes😬']",0.8609154929577465
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",0.9612676056338029
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['% of Businesses Reporting\n% des entreprises déclarantes.11🎉'
 '% of Businesses Reporting\n% des entreprises déclarantes.11📍']",0.8362676056338029
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",0.9507042253521126
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Upper Middle Rent\n3e quart Location👏'
 'Upper Middle Rent\n3e quart Location🤯']",0.8732394366197183
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux🎉'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux🫂']",1.0
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.9348591549295775
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.9366197183098591
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.9278169014084507
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.9436619718309859
table_1.csv,table_2.csv,JOIN,"['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux📍'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux👍']","['Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication👈'
 'Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication🎉']",0.8169014084507042
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.10👀'
 'Quality Indicator\nIndicateurs de qualité.10😬']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.9😜'
 'Quality Indicator\nIndicateurs de qualité.9😏']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.6😡'
 'Quality Indicator\nIndicateurs de qualité.6😅']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.1👏'
 'Quality Indicator\nIndicateurs de qualité.1😡']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.18🤯'
 'Quality Indicator\nIndicateurs de qualité.18😎']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.8🙌'
 'Quality Indicator\nIndicateurs de qualité.8😅']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.13🥹'
 'Quality Indicator\nIndicateurs de qualité.13👉']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.17🎉'
 'Quality Indicator\nIndicateurs de qualité.17🤔']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.12⭐'
 'Quality Indicator\nIndicateurs de qualité.12😍']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.17💩'
 'Quality Indicator\nIndicateurs de qualité.17💩']","['Quality Indicator\nIndicateurs de qualité.14💀'
 'Quality Indicator\nIndicateurs de qualité.14🥰']",1.0
table_1.csv,table_2.csv,JOIN,['Other expenses\nAutres dépenses💩' 'Other expenses\nAutres dépenses👈'],"['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.8191975622143219
table_1.csv,table_2.csv,JOIN,['Other expenses\nAutres dépenses💩' 'Other expenses\nAutres dépenses👈'],['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],1.0
table_1.csv,table_2.csv,JOIN,"[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🥰""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🤔""]","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.8348873348873349
table_1.csv,table_2.csv,JOIN,"[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🥰""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🤔""]","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8177933177933178
table_1.csv,table_2.csv,JOIN,"[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🥰""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)🤔""]","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",1.0
table_1.csv,table_2.csv,JOIN,['Naics code\n\nCode Scian❌' 'Naics code\n\nCode Scian👈'],['Naics code\n\nCode Scian🤔' 'Naics code\n\nCode Scian🤯'],1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.10👀'
 'Quality Indicator\nIndicateurs de qualité.10😬']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.9😜'
 'Quality Indicator\nIndicateurs de qualité.9😏']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.6😡'
 'Quality Indicator\nIndicateurs de qualité.6😅']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.1👏'
 'Quality Indicator\nIndicateurs de qualité.1😡']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.18🤯'
 'Quality Indicator\nIndicateurs de qualité.18😎']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.8🙌'
 'Quality Indicator\nIndicateurs de qualité.8😅']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.13🥹'
 'Quality Indicator\nIndicateurs de qualité.13👉']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.17🎉'
 'Quality Indicator\nIndicateurs de qualité.17🤔']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.12⭐'
 'Quality Indicator\nIndicateurs de qualité.12😍']",1.0
table_1.csv,table_2.csv,JOIN,"['Quality Indicator\nIndicateurs de qualité.12💩'
 'Quality Indicator\nIndicateurs de qualité.12👍']","['Quality Indicator\nIndicateurs de qualité.14💀'
 'Quality Indicator\nIndicateurs de qualité.14🥰']",1.0
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🤔""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9036827195467422
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.8583569405099151
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.9971671388101983
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting \n% des entreprises déclarantes🫂'
 '% of Businesses Reporting \n% des entreprises déclarantes❌']",0.9405099150141643
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.9660056657223796
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👈'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👀']",0.9461756373937678
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",0.8725212464589235
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8385269121813032
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture🫂""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💀""]",0.8130311614730878
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Opening Inventory\nStocks d'ouverture💯""
 ""Opening Inventory\nStocks d'ouverture🙏""]",0.9121813031161473
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.8385269121813032
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.9858356940509915
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Top Quartile Operating Expenses (indirect)\nQuart supérieur Dépenses d'exploitation (frais indirects)😭""
 ""Top Quartile Operating Expenses (indirect)\nQuart supérieur Dépenses d'exploitation (frais indirects)🔥""]",0.8781869688385269
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting\n% des entreprises déclarantes.13😜'
 '% of Businesses Reporting\n% des entreprises déclarantes.13🤯']",0.8895184135977338
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting\n% des entreprises déclarantes.8👍'
 '% of Businesses Reporting\n% des entreprises déclarantes.8💯']",0.8356940509915014
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting\n % des entreprises déclarantes😬'
 '% of Businesses Reporting\n % des entreprises déclarantes😂']",0.9490084985835694
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.8810198300283286
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👀'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👈']",0.8980169971671388
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",0.8640226628895185
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",0.8555240793201133
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.9575070821529745
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.9943342776203966
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting\n% des entreprises déclarantes.14✨'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😇']",1.0
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.8016997167138811
table_1.csv,table_2.csv,JOIN,"['% of Businesses Reporting\n% des entreprises déclarantes.14🙌'
 '% of Businesses Reporting\n% des entreprises déclarantes.14😍']","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.8413597733711048
