REF_DATE REF_DATE,GEO GEO,DGUID DGUID,Type of residential investment Type of residential investment,UOM UOM,UOM_ID UOM_ID,SCALAR_FACTOR SCALAR_FACTOR,SCALAR_ID SCALAR_ID,VECTOR VECTOR,COORDINATE COORDINATE,VALUE VALUE,DECIMALS DECIMALS
2013-04,Saskatchewan,2016A000247,Total residential investment,Dollars,81,thousands,3,v13601,9.1,996156,0
2013-04,Saskatchewan,2016A000247,"New dwellings, all types",Dollars,81,thousands,3,v13602,9.2,475908,0
2013-04,Saskatchewan,2016A000247,Singles,Dollars,81,thousands,3,v13603,9.3,305785,0
2013-04,Saskatchewan,2016A000247,Doubles,Dollars,81,thousands,3,v13604,9.4,23096,0
2013-04,Saskatchewan,2016A000247,Row,Dollars,81,thousands,3,v13605,9.5,34928,0
2013-04,Saskatchewan,2016A000247,Apartments,Dollars,81,thousands,3,v13606,9.6,112099,0
2013-04,Saskatchewan,2016A000247,Conversions,Dollars,81,thousands,3,v13607,9.7,8886,0
2013-04,Saskatchewan,2016A000247,Total acquisition costs,Dollars,81,thousands,3,v13608,9.8,119539,0
2013-04,Saskatchewan,2016A000247,Renovations,Dollars,81,thousands,3,v13609,9.9,381780,0
2013-04,Saskatchewan,2016A000247,Cottages,Dollars,81,thousands,3,v13610,9.1,271,0
2013-04,Saskatchewan,2016A000247,Mobiles,Dollars,81,thousands,3,v13611,9.11,9772,0
2013-04,Alberta,2016A000248,Total residential investment,Dollars,81,thousands,3,v13458,10.1,4410959,0
2013-04,Alberta,2016A000248,"New dwellings, all types",Dollars,81,thousands,3,v13459,10.2,2445872,0
2013-04,Alberta,2016A000248,Singles,Dollars,81,thousands,3,v13460,10.3,1658497,0
2013-04,Alberta,2016A000248,Doubles,Dollars,81,thousands,3,v13461,10.4,205775,0
2013-04,Alberta,2016A000248,Row,Dollars,81,thousands,3,v13462,10.5,188793,0
2013-04,Alberta,2016A000248,Apartments,Dollars,81,thousands,3,v13463,10.6,392807,0
2013-04,Alberta,2016A000248,Conversions,Dollars,81,thousands,3,v13464,10.7,20348,0
2013-04,Alberta,2016A000248,Total acquisition costs,Dollars,81,thousands,3,v13465,10.8,587823,0
2013-04,Alberta,2016A000248,Renovations,Dollars,81,thousands,3,v13466,10.9,1338532,0
2013-04,Alberta,2016A000248,Cottages,Dollars,81,thousands,3,v13467,10.1,67,0
2013-04,Alberta,2016A000248,Mobiles,Dollars,81,thousands,3,v13468,10.11,18317,0
2013-04,British Columbia,2016A000259,Total residential investment,Dollars,81,thousands,3,v13469,11.1,3697051,0
2013-04,British Columbia,2016A000259,"New dwellings, all types",Dollars,81,thousands,3,v13470,11.2,1653450,0
2013-04,British Columbia,2016A000259,Singles,Dollars,81,thousands,3,v13471,11.3,763251,0
2013-04,British Columbia,2016A000259,Doubles,Dollars,81,thousands,3,v13472,11.4,77222,0
2013-04,British Columbia,2016A000259,Row,Dollars,81,thousands,3,v13473,11.5,145966,0
2013-04,British Columbia,2016A000259,Apartments,Dollars,81,thousands,3,v13474,11.6,667011,0
2013-04,British Columbia,2016A000259,Conversions,Dollars,81,thousands,3,v13475,11.7,29455,0
2013-04,British Columbia,2016A000259,Total acquisition costs,Dollars,81,thousands,3,v13476,11.8,543061,0
2013-04,British Columbia,2016A000259,Renovations,Dollars,81,thousands,3,v13477,11.9,1456224,0
2013-04,British Columbia,2016A000259,Cottages,Dollars,81,thousands,3,v13478,11.1,0,0
2013-04,British Columbia,2016A000259,Mobiles,Dollars,81,thousands,3,v13479,11.11,14861,0
2013-04,Yukon,2016A000260,Total residential investment,Dollars,81,thousands,3,v13480,12.1,42258,0
2013-04,Yukon,2016A000260,"New dwellings, all types",Dollars,81,thousands,3,v13481,12.2,14693,0
2013-04,Yukon,2016A000260,Singles,Dollars,81,thousands,3,v13482,12.3,7721,0
2013-04,Yukon,2016A000260,Doubles,Dollars,81,thousands,3,v13483,12.4,1058,0
2013-04,Yukon,2016A000260,Row,Dollars,81,thousands,3,v13484,12.5,2343,0
2013-04,Yukon,2016A000260,Apartments,Dollars,81,thousands,3,v13485,12.6,3571,0
2013-04,Yukon,2016A000260,Conversions,Dollars,81,thousands,3,v13486,12.7,607,0
2013-04,Yukon,2016A000260,Total acquisition costs,Dollars,81,thousands,3,v13487,12.8,955,0
2013-04,Yukon,2016A000260,Renovations,Dollars,81,thousands,3,v13488,12.9,25211,0
2013-04,Yukon,2016A000260,Cottages,Dollars,81,thousands,3,v13489,12.1,0,0
2013-04,Yukon,2016A000260,Mobiles,Dollars,81,thousands,3,v13490,12.11,792,0
2013-04,Northwest Territories,2016A000261,Total residential investment,Dollars,81,thousands,3,v13502,14.1,37814,0
2013-04,Northwest Territories,2016A000261,"New dwellings, all types",Dollars,81,thousands,3,v13503,14.2,6346,0
2013-04,Northwest Territories,2016A000261,Singles,Dollars,81,thousands,3,v13504,14.3,3471,0
2013-04,Northwest Territories,2016A000261,Doubles,Dollars,81,thousands,3,v13505,14.4,0,0
2013-04,Northwest Territories,2016A000261,Row,Dollars,81,thousands,3,v13506,14.5,0,0
2013-04,Northwest Territories,2016A000261,Apartments,Dollars,81,thousands,3,v13507,14.6,2875,0
2013-04,Northwest Territories,2016A000261,Conversions,Dollars,81,thousands,3,v13508,14.7,61,0
2013-04,Northwest Territories,2016A000261,Total acquisition costs,Dollars,81,thousands,3,v13509,14.8,430,0
2013-04,Northwest Territories,2016A000261,Renovations,Dollars,81,thousands,3,v13510,14.9,28456,0
2013-04,Northwest Territories,2016A000261,Cottages,Dollars,81,thousands,3,v13511,14.1,0,0
2013-04,Northwest Territories,2016A000261,Mobiles,Dollars,81,thousands,3,v13512,14.11,2521,0
2013-04,Nunavut,2016A000262,Total residential investment,Dollars,81,thousands,3,v13513,15.1,14816,0
2013-04,Nunavut,2016A000262,"New dwellings, all types",Dollars,81,thousands,3,v13514,15.2,12202,0
2013-04,Nunavut,2016A000262,Singles,Dollars,81,thousands,3,v13515,15.3,651,0
2013-04,Nunavut,2016A000262,Doubles,Dollars,81,thousands,3,v13516,15.4,483,0
2013-04,Nunavut,2016A000262,Row,Dollars,81,thousands,3,v13517,15.5,3208,0
2013-04,Nunavut,2016A000262,Apartments,Dollars,81,thousands,3,v13518,15.6,7860,0
2013-04,Nunavut,2016A000262,Conversions,Dollars,81,thousands,3,v13519,15.7,177,0
2013-04,Nunavut,2016A000262,Total acquisition costs,Dollars,81,thousands,3,v13520,15.8,2437,0
2013-04,Nunavut,2016A000262,Renovations,Dollars,81,thousands,3,v13521,15.9,0,0
2013-04,Nunavut,2016A000262,Cottages,Dollars,81,thousands,3,v13522,15.1,0,0
2013-04,Nunavut,2016A000262,Mobiles,Dollars,81,thousands,3,v13523,15.11,0,0
2013-07,Canada,2016A000011124,Total residential investment,Dollars,81,thousands,3,v13447,1.1,29174755,0
2013-07,Canada,2016A000011124,"New dwellings, all types",Dollars,81,thousands,3,v13448,1.2,12660374,0
2013-07,Canada,2016A000011124,Singles,Dollars,81,thousands,3,v13449,1.3,7039889,0
2013-07,Canada,2016A000011124,Doubles,Dollars,81,thousands,3,v13450,1.4,768057,0
2013-07,Canada,2016A000011124,Row,Dollars,81,thousands,3,v13451,1.5,1031258,0
2013-07,Canada,2016A000011124,Apartments,Dollars,81,thousands,3,v13452,1.6,3821170,0
2013-07,Canada,2016A000011124,Conversions,Dollars,81,thousands,3,v13453,1.7,254915,0
2013-07,Canada,2016A000011124,Total acquisition costs,Dollars,81,thousands,3,v13454,1.8,3318383,0
2013-07,Canada,2016A000011124,Renovations,Dollars,81,thousands,3,v13455,1.9,12805739,0
2013-07,Canada,2016A000011124,Cottages,Dollars,81,thousands,3,v13456,1.1,8114,0
2013-07,Canada,2016A000011124,Mobiles,Dollars,81,thousands,3,v13457,1.11,127230,0
2013-07,Newfoundland and Labrador,2016A000210,Total residential investment,Dollars,81,thousands,3,v13524,2.1,512622,0
2013-07,Newfoundland and Labrador,2016A000210,"New dwellings, all types",Dollars,81,thousands,3,v13525,2.2,199817,0
2013-07,Newfoundland and Labrador,2016A000210,Singles,Dollars,81,thousands,3,v13526,2.3,172081,0
2013-07,Newfoundland and Labrador,2016A000210,Doubles,Dollars,81,thousands,3,v13527,2.4,2279,0
2013-07,Newfoundland and Labrador,2016A000210,Row,Dollars,81,thousands,3,v13528,2.5,4297,0
2013-07,Newfoundland and Labrador,2016A000210,Apartments,Dollars,81,thousands,3,v13529,2.6,21160,0
2013-07,Newfoundland and Labrador,2016A000210,Conversions,Dollars,81,thousands,3,v13530,2.7,3421,0
2013-07,Newfoundland and Labrador,2016A000210,Total acquisition costs,Dollars,81,thousands,3,v13531,2.8,42646,0
2013-07,Newfoundland and Labrador,2016A000210,Renovations,Dollars,81,thousands,3,v13532,2.9,265638,0
2013-07,Newfoundland and Labrador,2016A000210,Cottages,Dollars,81,thousands,3,v13533,2.1,392,0
2013-07,Newfoundland and Labrador,2016A000210,Mobiles,Dollars,81,thousands,3,v13534,2.11,708,0
2013-07,Prince Edward Island,2016A000211,Total residential investment,Dollars,81,thousands,3,v13535,3.1,87525,0
2013-07,Prince Edward Island,2016A000211,"New dwellings, all types",Dollars,81,thousands,3,v13536,3.2,39844,0
2013-07,Prince Edward Island,2016A000211,Singles,Dollars,81,thousands,3,v13537,3.3,26364,0
2013-07,Prince Edward Island,2016A000211,Doubles,Dollars,81,thousands,3,v13538,3.4,4210,0
2013-07,Prince Edward Island,2016A000211,Row,Dollars,81,thousands,3,v13539,3.5,1469,0
2013-07,Prince Edward Island,2016A000211,Apartments,Dollars,81,thousands,3,v13540,3.6,7801,0
2013-07,Prince Edward Island,2016A000211,Conversions,Dollars,81,thousands,3,v13541,3.7,450,0
2013-07,Prince Edward Island,2016A000211,Total acquisition costs,Dollars,81,thousands,3,v13542,3.8,5685,0
2013-07,Prince Edward Island,2016A000211,Renovations,Dollars,81,thousands,3,v13543,3.9,40523,0
2013-07,Prince Edward Island,2016A000211,Cottages,Dollars,81,thousands,3,v13544,3.1,612,0
2013-07,Prince Edward Island,2016A000211,Mobiles,Dollars,81,thousands,3,v13545,3.11,411,0
2013-07,Nova Scotia,2016A000212,Total residential investment,Dollars,81,thousands,3,v13546,4.1,631420,0
2013-07,Nova Scotia,2016A000212,"New dwellings, all types",Dollars,81,thousands,3,v13547,4.2,211482,0
2013-07,Nova Scotia,2016A000212,Singles,Dollars,81,thousands,3,v13548,4.3,122721,0
2013-07,Nova Scotia,2016A000212,Doubles,Dollars,81,thousands,3,v13549,4.4,13650,0
2013-07,Nova Scotia,2016A000212,Row,Dollars,81,thousands,3,v13550,4.5,10864,0
2013-07,Nova Scotia,2016A000212,Apartments,Dollars,81,thousands,3,v13551,4.6,64247,0
2013-07,Nova Scotia,2016A000212,Conversions,Dollars,81,thousands,3,v13552,4.7,3165,0
2013-07,Nova Scotia,2016A000212,Total acquisition costs,Dollars,81,thousands,3,v13553,4.8,76443,0
2013-07,Nova Scotia,2016A000212,Renovations,Dollars,81,thousands,3,v13554,4.9,331066,0
2013-07,Nova Scotia,2016A000212,Cottages,Dollars,81,thousands,3,v13555,4.1,1026,0
2013-07,Nova Scotia,2016A000212,Mobiles,Dollars,81,thousands,3,v13556,4.11,8238,0
2013-07,New Brunswick,2016A000213,Total residential investment,Dollars,81,thousands,3,v13557,5.1,465622,0
2013-07,New Brunswick,2016A000213,"New dwellings, all types",Dollars,81,thousands,3,v13558,5.2,129341,0
2013-07,New Brunswick,2016A000213,Singles,Dollars,81,thousands,3,v13559,5.3,87005,0
2013-07,New Brunswick,2016A000213,Doubles,Dollars,81,thousands,3,v13560,5.4,11952,0
2013-07,New Brunswick,2016A000213,Row,Dollars,81,thousands,3,v13561,5.5,6587,0
2013-07,New Brunswick,2016A000213,Apartments,Dollars,81,thousands,3,v13562,5.6,23797,0
2013-07,New Brunswick,2016A000213,Conversions,Dollars,81,thousands,3,v13563,5.7,1339,0
2013-07,New Brunswick,2016A000213,Total acquisition costs,Dollars,81,thousands,3,v13564,5.8,34107,0
2013-07,New Brunswick,2016A000213,Renovations,Dollars,81,thousands,3,v13565,5.9,296295,0
2013-07,New Brunswick,2016A000213,Cottages,Dollars,81,thousands,3,v13566,5.1,338,0
2013-07,New Brunswick,2016A000213,Mobiles,Dollars,81,thousands,3,v13567,5.11,4202,0
2013-07,Quebec,2016A000224,Total residential investment,Dollars,81,thousands,3,v13568,6.1,6207213,0
2013-07,Quebec,2016A000224,"New dwellings, all types",Dollars,81,thousands,3,v13569,6.2,2239666,0
2013-07,Quebec,2016A000224,Singles,Dollars,81,thousands,3,v13570,6.3,1096247,0
2013-07,Quebec,2016A000224,Doubles,Dollars,81,thousands,3,v13571,6.4,163837,0
2013-07,Quebec,2016A000224,Row,Dollars,81,thousands,3,v13572,6.5,58759,0
2013-07,Quebec,2016A000224,Apartments,Dollars,81,thousands,3,v13573,6.6,920823,0
2013-07,Quebec,2016A000224,Conversions,Dollars,81,thousands,3,v13574,6.7,104189,0
2013-07,Quebec,2016A000224,Total acquisition costs,Dollars,81,thousands,3,v13575,6.8,656324,0
2013-07,Quebec,2016A000224,Renovations,Dollars,81,thousands,3,v13576,6.9,3194899,0
2013-07,Quebec,2016A000224,Cottages,Dollars,81,thousands,3,v13577,6.1,3632,0
2013-07,Quebec,2016A000224,Mobiles,Dollars,81,thousands,3,v13578,6.11,8503,0
2013-07,Ontario,2016A000235,Total residential investment,Dollars,81,thousands,3,v13579,7.1,10396481,0
2013-07,Ontario,2016A000235,"New dwellings, all types",Dollars,81,thousands,3,v13580,7.2,4293883,0
2013-07,Ontario,2016A000235,Singles,Dollars,81,thousands,3,v13581,7.3,2224615,0
2013-07,Ontario,2016A000235,Doubles,Dollars,81,thousands,3,v13582,7.4,220301,0
2013-07,Ontario,2016A000235,Row,Dollars,81,thousands,3,v13583,7.5,512927,0
2013-07,Ontario,2016A000235,Apartments,Dollars,81,thousands,3,v13584,7.6,1336040,0
2013-07,Ontario,2016A000235,Conversions,Dollars,81,thousands,3,v13585,7.7,67508,0
2013-07,Ontario,2016A000235,Total acquisition costs,Dollars,81,thousands,3,v13586,7.8,1220658,0
2013-07,Ontario,2016A000235,Renovations,Dollars,81,thousands,3,v13587,7.9,4801594,0
2013-07,Ontario,2016A000235,Cottages,Dollars,81,thousands,3,v13588,7.1,1254,0
2013-07,Ontario,2016A000235,Mobiles,Dollars,81,thousands,3,v13589,7.11,11584,0
2013-07,Manitoba,2016A000246,Total residential investment,Dollars,81,thousands,3,v13590,8.1,1116948,0
2013-07,Manitoba,2016A000246,"New dwellings, all types",Dollars,81,thousands,3,v13591,8.2,479292,0
2013-07,Manitoba,2016A000246,Singles,Dollars,81,thousands,3,v13592,8.3,314211,0
2013-07,Manitoba,2016A000246,Doubles,Dollars,81,thousands,3,v13593,8.4,24105,0
2013-07,Manitoba,2016A000246,Row,Dollars,81,thousands,3,v13594,8.5,37536,0
2013-07,Manitoba,2016A000246,Apartments,Dollars,81,thousands,3,v13595,8.6,103440,0
2013-07,Manitoba,2016A000246,Conversions,Dollars,81,thousands,3,v13596,8.7,2666,0
2013-07,Manitoba,2016A000246,Total acquisition costs,Dollars,81,thousands,3,v13597,8.8,72914,0
2013-07,Manitoba,2016A000246,Renovations,Dollars,81,thousands,3,v13598,8.9,550594,0
2013-07,Manitoba,2016A000246,Cottages,Dollars,81,thousands,3,v13599,8.1,393,0
2013-07,Manitoba,2016A000246,Mobiles,Dollars,81,thousands,3,v13600,8.11,11089,0
2013-07,Saskatchewan,2016A000247,Total residential investment,Dollars,81,thousands,3,v13601,9.1,1177714,0
2013-07,Saskatchewan,2016A000247,"New dwellings, all types",Dollars,81,thousands,3,v13602,9.2,568861,0
2013-07,Saskatchewan,2016A000247,Singles,Dollars,81,thousands,3,v13603,9.3,382799,0
2013-07,Saskatchewan,2016A000247,Doubles,Dollars,81,thousands,3,v13604,9.4,28041,0
2013-07,Saskatchewan,2016A000247,Row,Dollars,81,thousands,3,v13605,9.5,51578,0
2013-07,Saskatchewan,2016A000247,Apartments,Dollars,81,thousands,3,v13606,9.6,106443,0
2013-07,Saskatchewan,2016A000247,Conversions,Dollars,81,thousands,3,v13607,9.7,11765,0
2013-07,Saskatchewan,2016A000247,Total acquisition costs,Dollars,81,thousands,3,v13608,9.8,161026,0
2013-07,Saskatchewan,2016A000247,Renovations,Dollars,81,thousands,3,v13609,9.9,406826,0
2013-07,Saskatchewan,2016A000247,Cottages,Dollars,81,thousands,3,v13610,9.1,214,0
2013-07,Saskatchewan,2016A000247,Mobiles,Dollars,81,thousands,3,v13611,9.11,29022,0
2013-07,Alberta,2016A000248,Total residential investment,Dollars,81,thousands,3,v13458,10.1,4596287,0
2013-07,Alberta,2016A000248,"New dwellings, all types",Dollars,81,thousands,3,v13459,10.2,2627757,0
2013-07,Alberta,2016A000248,Singles,Dollars,81,thousands,3,v13460,10.3,1748705,0
2013-07,Alberta,2016A000248,Doubles,Dollars,81,thousands,3,v13461,10.4,214599,0
2013-07,Alberta,2016A000248,Row,Dollars,81,thousands,3,v13462,10.5,196593,0
2013-07,Alberta,2016A000248,Apartments,Dollars,81,thousands,3,v13463,10.6,467860,0
2013-07,Alberta,2016A000248,Conversions,Dollars,81,thousands,3,v13464,10.7,28489,0
2013-07,Alberta,2016A000248,Total acquisition costs,Dollars,81,thousands,3,v13465,10.8,504217,0
2013-07,Alberta,2016A000248,Renovations,Dollars,81,thousands,3,v13466,10.9,1410470,0
2013-07,Alberta,2016A000248,Cottages,Dollars,81,thousands,3,v13467,10.1,48,0
2013-07,Alberta,2016A000248,Mobiles,Dollars,81,thousands,3,v13468,10.11,25306,0
2013-07,British Columbia,2016A000259,Total residential investment,Dollars,81,thousands,3,v13469,11.1,3877394,0
2013-07,British Columbia,2016A000259,"New dwellings, all types",Dollars,81,thousands,3,v13470,11.2,1827206,0
2013-07,British Columbia,2016A000259,Singles,Dollars,81,thousands,3,v13471,11.3,844593,0
2013-07,British Columbia,2016A000259,Doubles,Dollars,81,thousands,3,v13472,11.4,82809,0
2013-07,British Columbia,2016A000259,Row,Dollars,81,thousands,3,v13473,11.5,145223,0
2013-07,British Columbia,2016A000259,Apartments,Dollars,81,thousands,3,v13474,11.6,754581,0
2013-07,British Columbia,2016A000259,Conversions,Dollars,81,thousands,3,v13475,11.7,31426,0
2013-07,British Columbia,2016A000259,Total acquisition costs,Dollars,81,thousands,3,v13476,11.8,538624,0
2013-07,British Columbia,2016A000259,Renovations,Dollars,81,thousands,3,v13477,11.9,1458002,0
2013-07,British Columbia,2016A000259,Cottages,Dollars,81,thousands,3,v13478,11.1,118,0
2013-07,British Columbia,2016A000259,Mobiles,Dollars,81,thousands,3,v13479,11.11,22018,0
2013-07,Yukon,2016A000260,Total residential investment,Dollars,81,thousands,3,v13480,12.1,48970,0
2013-07,Yukon,2016A000260,"New dwellings, all types",Dollars,81,thousands,3,v13481,12.2,18401,0
2013-07,Yukon,2016A000260,Singles,Dollars,81,thousands,3,v13482,12.3,12626,0
2013-07,Yukon,2016A000260,Doubles,Dollars,81,thousands,3,v13483,12.4,1385,0
2013-07,Yukon,2016A000260,Row,Dollars,81,thousands,3,v13484,12.5,1382,0
2013-07,Yukon,2016A000260,Apartments,Dollars,81,thousands,3,v13485,12.6,3008,0
2013-07,Yukon,2016A000260,Conversions,Dollars,81,thousands,3,v13486,12.7,306,0
2013-07,Yukon,2016A000260,Total acquisition costs,Dollars,81,thousands,3,v13487,12.8,1874,0
2013-07,Yukon,2016A000260,Renovations,Dollars,81,thousands,3,v13488,12.9,28228,0
2013-07,Yukon,2016A000260,Cottages,Dollars,81,thousands,3,v13489,12.1,88,0
2013-07,Yukon,2016A000260,Mobiles,Dollars,81,thousands,3,v13490,12.11,73,0
2013-07,Northwest Territories,2016A000261,Total residential investment,Dollars,81,thousands,3,v13502,14.1,36050,0
2013-07,Northwest Territories,2016A000261,"New dwellings, all types",Dollars,81,thousands,3,v13503,14.2,12363,0
2013-07,Northwest Territories,2016A000261,Singles,Dollars,81,thousands,3,v13504,14.3,7362,0
2013-07,Northwest Territories,2016A000261,Doubles,Dollars,81,thousands,3,v13505,14.4,0,0
2013-07,Northwest Territories,2016A000261,Row,Dollars,81,thousands,3,v13506,14.5,0,0
2013-07,Northwest Territories,2016A000261,Apartments,Dollars,81,thousands,3,v13507,14.6,5001,0
2013-07,Northwest Territories,2016A000261,Conversions,Dollars,81,thousands,3,v13508,14.7,79,0
2013-07,Northwest Territories,2016A000261,Total acquisition costs,Dollars,81,thousands,3,v13509,14.8,2064,0
2013-07,Northwest Territories,2016A000261,Renovations,Dollars,81,thousands,3,v13510,14.9,15468,0
2013-07,Northwest Territories,2016A000261,Cottages,Dollars,81,thousands,3,v13511,14.1,0,0
2013-07,Northwest Territories,2016A000261,Mobiles,Dollars,81,thousands,3,v13512,14.11,6076,0
2013-07,Nunavut,2016A000262,Total residential investment,Dollars,81,thousands,3,v13513,15.1,20511,0
2013-07,Nunavut,2016A000262,"New dwellings, all types",Dollars,81,thousands,3,v13514,15.2,12463,0
2013-07,Nunavut,2016A000262,Singles,Dollars,81,thousands,3,v13515,15.3,559,0
2013-07,Nunavut,2016A000262,Doubles,Dollars,81,thousands,3,v13516,15.4,890,0
2013-07,Nunavut,2016A000262,Row,Dollars,81,thousands,3,v13517,15.5,4043,0
2013-07,Nunavut,2016A000262,Apartments,Dollars,81,thousands,3,v13518,15.6,6971,0
2013-07,Nunavut,2016A000262,Conversions,Dollars,81,thousands,3,v13519,15.7,112,0
2013-07,Nunavut,2016A000262,Total acquisition costs,Dollars,81,thousands,3,v13520,15.8,1800,0
2013-07,Nunavut,2016A000262,Renovations,Dollars,81,thousands,3,v13521,15.9,6136,0
2013-07,Nunavut,2016A000262,Cottages,Dollars,81,thousands,3,v13522,15.1,0,0
2013-07,Nunavut,2016A000262,Mobiles,Dollars,81,thousands,3,v13523,15.11,0,0
2013-10,Canada,2016A000011124,Total residential investment,Dollars,81,thousands,3,v13447,1.1,27320802,0
2013-10,Canada,2016A000011124,"New dwellings, all types",Dollars,81,thousands,3,v13448,1.2,11854034,0
2013-10,Canada,2016A000011124,Singles,Dollars,81,thousands,3,v13449,1.3,6504797,0
2013-10,Canada,2016A000011124,Doubles,Dollars,81,thousands,3,v13450,1.4,636456,0
2013-10,Canada,2016A000011124,Row,Dollars,81,thousands,3,v13451,1.5,1026538,0
2013-10,Canada,2016A000011124,Apartments,Dollars,81,thousands,3,v13452,1.6,3686243,0
2013-10,Canada,2016A000011124,Conversions,Dollars,81,thousands,3,v13453,1.7,324991,0
2013-10,Canada,2016A000011124,Total acquisition costs,Dollars,81,thousands,3,v13454,1.8,3342929,0
2013-10,Canada,2016A000011124,Renovations,Dollars,81,thousands,3,v13455,1.9,11694012,0
2013-10,Canada,2016A000011124,Cottages,Dollars,81,thousands,3,v13456,1.1,5823,0
2013-10,Canada,2016A000011124,Mobiles,Dollars,81,thousands,3,v13457,1.11,99013,0
2013-10,Newfoundland and Labrador,2016A000210,Total residential investment,Dollars,81,thousands,3,v13524,2.1,381304,0
2013-10,Newfoundland and Labrador,2016A000210,"New dwellings, all types",Dollars,81,thousands,3,v13525,2.2,187624,0
2013-10,Newfoundland and Labrador,2016A000210,Singles,Dollars,81,thousands,3,v13526,2.3,159248,0
2013-10,Newfoundland and Labrador,2016A000210,Doubles,Dollars,81,thousands,3,v13527,2.4,1917,0
2013-10,Newfoundland and Labrador,2016A000210,Row,Dollars,81,thousands,3,v13528,2.5,3857,0
2013-10,Newfoundland and Labrador,2016A000210,Apartments,Dollars,81,thousands,3,v13529,2.6,22602,0
2013-10,Newfoundland and Labrador,2016A000210,Conversions,Dollars,81,thousands,3,v13530,2.7,5043,0
2013-10,Newfoundland and Labrador,2016A000210,Total acquisition costs,Dollars,81,thousands,3,v13531,2.8,43328,0
2013-10,Newfoundland and Labrador,2016A000210,Renovations,Dollars,81,thousands,3,v13532,2.9,143495,0
2013-10,Newfoundland and Labrador,2016A000210,Cottages,Dollars,81,thousands,3,v13533,2.1,139,0
2013-10,Newfoundland and Labrador,2016A000210,Mobiles,Dollars,81,thousands,3,v13534,2.11,1675,0
2013-10,Prince Edward Island,2016A000211,Total residential investment,Dollars,81,thousands,3,v13535,3.1,58305,0
2013-10,Prince Edward Island,2016A000211,"New dwellings, all types",Dollars,81,thousands,3,v13536,3.2,24195,0
2013-10,Prince Edward Island,2016A000211,Singles,Dollars,81,thousands,3,v13537,3.3,15394,0
2013-10,Prince Edward Island,2016A000211,Doubles,Dollars,81,thousands,3,v13538,3.4,3214,0
2013-10,Prince Edward Island,2016A000211,Row,Dollars,81,thousands,3,v13539,3.5,928,0
2013-10,Prince Edward Island,2016A000211,Apartments,Dollars,81,thousands,3,v13540,3.6,4659,0
2013-10,Prince Edward Island,2016A000211,Conversions,Dollars,81,thousands,3,v13541,3.7,455,0
2013-10,Prince Edward Island,2016A000211,Total acquisition costs,Dollars,81,thousands,3,v13542,3.8,5721,0
2013-10,Prince Edward Island,2016A000211,Renovations,Dollars,81,thousands,3,v13543,3.9,27438,0
2013-10,Prince Edward Island,2016A000211,Cottages,Dollars,81,thousands,3,v13544,3.1,322,0
2013-10,Prince Edward Island,2016A000211,Mobiles,Dollars,81,thousands,3,v13545,3.11,174,0
2013-10,Nova Scotia,2016A000212,Total residential investment,Dollars,81,thousands,3,v13546,4.1,540161,0
2013-10,Nova Scotia,2016A000212,"New dwellings, all types",Dollars,81,thousands,3,v13547,4.2,192251,0
2013-10,Nova Scotia,2016A000212,Singles,Dollars,81,thousands,3,v13548,4.3,117816,0
2013-10,Nova Scotia,2016A000212,Doubles,Dollars,81,thousands,3,v13549,4.4,12465,0
2013-10,Nova Scotia,2016A000212,Row,Dollars,81,thousands,3,v13550,4.5,10092,0
2013-10,Nova Scotia,2016A000212,Apartments,Dollars,81,thousands,3,v13551,4.6,51878,0
2013-10,Nova Scotia,2016A000212,Conversions,Dollars,81,thousands,3,v13552,4.7,4148,0
2013-10,Nova Scotia,2016A000212,Total acquisition costs,Dollars,81,thousands,3,v13553,4.8,81400,0
2013-10,Nova Scotia,2016A000212,Renovations,Dollars,81,thousands,3,v13554,4.9,255116,0
2013-10,Nova Scotia,2016A000212,Cottages,Dollars,81,thousands,3,v13555,4.1,551,0
2013-10,Nova Scotia,2016A000212,Mobiles,Dollars,81,thousands,3,v13556,4.11,6695,0
2013-10,New Brunswick,2016A000213,Total residential investment,Dollars,81,thousands,3,v13557,5.1,408819,0
2013-10,New Brunswick,2016A000213,"New dwellings, all types",Dollars,81,thousands,3,v13558,5.2,128732,0
2013-10,New Brunswick,2016A000213,Singles,Dollars,81,thousands,3,v13559,5.3,88833,0
2013-10,New Brunswick,2016A000213,Doubles,Dollars,81,thousands,3,v13560,5.4,11605,0
2013-10,New Brunswick,2016A000213,Row,Dollars,81,thousands,3,v13561,5.5,6592,0
2013-10,New Brunswick,2016A000213,Apartments,Dollars,81,thousands,3,v13562,5.6,21702,0
2013-10,New Brunswick,2016A000213,Conversions,Dollars,81,thousands,3,v13563,5.7,1823,0
2013-10,New Brunswick,2016A000213,Total acquisition costs,Dollars,81,thousands,3,v13564,5.8,39506,0
2013-10,New Brunswick,2016A000213,Renovations,Dollars,81,thousands,3,v13565,5.9,235500,0
2013-10,New Brunswick,2016A000213,Cottages,Dollars,81,thousands,3,v13566,5.1,560,0
2013-10,New Brunswick,2016A000213,Mobiles,Dollars,81,thousands,3,v13567,5.11,2698,0
2013-10,Quebec,2016A000224,Total residential investment,Dollars,81,thousands,3,v13568,6.1,4907786,0
2013-10,Quebec,2016A000224,"New dwellings, all types",Dollars,81,thousands,3,v13569,6.2,1950493,0
2013-10,Quebec,2016A000224,Singles,Dollars,81,thousands,3,v13570,6.3,905665,0
